Song2	Artist1	Song1	Preview_URL
1mzGywacjpeik00PVLBPpF	John Legend	All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit	https://p.scdn.co/mp3-preview/11b72deb1b6ef4c9dca09863364e8a214c6e343c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
11IzgLRXV7Cgek3tEgGgjw	Queen	Under Pressure - Remastered	not available
5JGEAz15LkPoOtFHttDtVs	U2	With Or Without You - Remastered	not available
6L0BBPYeWnaQJeDa0ox0IA	Wilco	Impossible Germany	https://p.scdn.co/mp3-preview/5e3ec21d9833520061aa2aba59f8310fe4bc39f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2xLSFrm2oBeMtBMjlAoZSC	R.E.M.	Nightswimming	not available
7Guwk9x2j11UYR4mOaJvfx	Patty Griffin	Heavenly Day	not available
2gUSIsapdX6jEJ0DvjqTt2	Iron & Wine	Naked As We Came	not available
2LjkT4gu5wO4JdeEYl0fMY	Beyoncé	Blue	https://p.scdn.co/mp3-preview/5adfc2eb6e9404d68f86da711e718e2367501b59?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1WbfAfJrkvIPOBDi9h7Yo7	Johann Sebastian Bach	Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: I. Prélude	https://p.scdn.co/mp3-preview/36bee67bae7158d65b30c32dfd596f7f0666bbe3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6xG2ZGudUgtV235xvDlSEt	Pokémon	Pokemon Theme	https://p.scdn.co/mp3-preview/53af3712921decd829bf606844d956538e3a0609?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2KH16WveTQWT6KOG9Rg6e2	Survivor	Eye of the Tiger	https://p.scdn.co/mp3-preview/9e37f230afd37042e49f3d144c3b94e0b39ef8ba?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0VnLohgzwLEleLmo19Z8B0	Cults	Go Outside	https://p.scdn.co/mp3-preview/c7996785c930e4eb1a70e2ce33b17c8919f24800?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2QJnTfMpNG05KFf2E3gVIJ	Wiz Khalifa	Go Hard or Go Home	https://p.scdn.co/mp3-preview/71b9fc47064f103e88ab5ce15df8d25ee2f0af5e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1pKYYY0dkg23sQQXi0Q5zN	Daft Punk	Around the World	https://p.scdn.co/mp3-preview/6abb7faeef25296b79498738dbbfc398700944dc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3MODES4TNtygekLl146Dxd	Led Zeppelin	Ramble On - 1990 Remaster	https://p.scdn.co/mp3-preview/83383aceb01ea27b0bffdedfaebe55e29b33aca2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0aGQHMr7bc23Y9Ts84ffop	Red Hot Chili Peppers	Around the World	https://p.scdn.co/mp3-preview/ab3d501c5ffbf560e94094f76cd36d874a26e941?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5s8RaJg9wOxOxsmT6Pz6eO	Fearless Motivation	Focus (Gym Motivation)	https://p.scdn.co/mp3-preview/cf29dcfc86e07a43b60d3ae682a1c8e57f732fa7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3e7pB02vXiqVYaDTymYY1t	Post Malone	Go Flex	not available
0yamdud6GJ8RJGxtqbX0xo	Rick Ross	Very Best	not available
7ezdJlanRMlE429QOud5x5	T.I.	Go Get It	not available
0mBkoM8r7KAQzZij5swTUL	Empire of the Sun	Walking On A Dream	not available
5fqcIHU6DhQtFKVO5XSdQs	The B-52's	Roam	https://p.scdn.co/mp3-preview/062d9268999dee2faa58fe366185f069a96e0873?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5gS8whHdcpbkdz0qonQZF8	Talking Heads	Road to Nowhere	https://p.scdn.co/mp3-preview/d913ef1bdf1df8542d39e21b84a58399660f8b18?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2Q7LpkYrS0PBpoq3iCqypa	The Allman Brothers Band	Ramblin' Man	not available
7nvdOeUI75g8ZoM6ECA4NO	Ted Nugent	Fred Bear	not available
7vCCHSGgaNFRYARJbKHhSe	Pokémon	Go Pokemon Go	https://p.scdn.co/mp3-preview/7956c2e76e1158a527059d10c63e0174ad1f53e1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
76Je5Wklky23mVoxiRszcN	Foo Fighters	Walk	https://p.scdn.co/mp3-preview/797076620f902743d338003692dd90d1c9cc20d4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
59J3FhCGYl18G3ouDReUge	Johnny Cash	I've Been Everywhere	not available
5p3JunprHCxClJjOmcLV8G	Lou Reed	Walk On the Wild Side	https://p.scdn.co/mp3-preview/ba3b4fe65d5198801dc5853e1d9f26f3dc47e8a9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5mYtpXrZZ1bbGJYDGC8I0Y	Nena	99 Red Balloons	not available
2FrBHYuuMOAQlGiyWtndMg	T.I.	Ball - feat. Lil Wayne	not available
1RNVouusAtWDsQrYoKulzV	Pokémon	Pokerap	https://p.scdn.co/mp3-preview/e56f7db4dd7876e627cd6ff2078e83034de022bd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6qUEOWqOzu1rLPUPQ1ECpx	Run–D.M.C.	Walk This Way (feat. Aerosmith)	https://p.scdn.co/mp3-preview/1779acd431c65ec238885c1ea187f251c8cb3e56?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3DtJFs5pYjkoebNfMX5aoY	EH!DE	Low Battery!	not available
22xkVMfqUDYPx2qohyNy0t	Bill Conti	"Gonna Fly Now (Theme From ""Rocky"") - 2006 - Remaster"	not available
5PKtqiUwkjveVYzmj4gMnz	Vince DiCola	"Training Montage - From ""Rocky IV"" Soundtrack"	https://p.scdn.co/mp3-preview/44bcc90e375e81ba9a6e91be0f405b7241cd08bf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3pbenzexdbracTLgTltyJ0	Ta-ku	Low Battery	not available
5xVR05GfU8VGu5p8d8AXsl	Pokémon	I Want To Be A Hero	https://p.scdn.co/mp3-preview/d7f0978144a660b2a46852a871922ae1392b6852?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2yUX032a9YioA0DBGPx138	James Horner	Hard Training	not available
5BfQ3KnM2HDSiq18viKKwb	Crystalyne	Let's Do Something Crazy	https://p.scdn.co/mp3-preview/52bcaebbdd740af5360afb2762d8c2a48324d682?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0BAUSsCow1sLD1SQKzpDwo	Warren G	Walk These Streets	https://p.scdn.co/mp3-preview/517d4ca32d5a9901333f5c4d4ee4b044bac06de2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2ARWJQ0qh1mlOl5ZyHiARL	Passenger	Keep On Walking	not available
6lVwN4C7u7Fzh5rV3Ea8mj	Stephen Swanson	Just One More Mile	https://p.scdn.co/mp3-preview/395681a76a32a6070ee952df1ce4eac6bf47b9c1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7CMnmQkiqVqS81r2ohcfWJ	Pokémon	Pomemon Johto	https://p.scdn.co/mp3-preview/3367a55a14ac3162057fd7365680cb7669441ff7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
66S14BkJDxgkYxLl5DCqOz	The Proclaimers	I'm Gonna Be (500 Miles)	https://p.scdn.co/mp3-preview/2919264bff964a01ab401bdb3d15b2a953301ae0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2qD1GU53OfL66SrqOc3Z9m	Mikal Cronin	I’ve Got Reason	https://p.scdn.co/mp3-preview/a69564e6f34407cc813e3bf7ce6e8d70e0d0b94d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2rL3O3Q5qY1Zbyjgbi75xs	Joyero	Evacuate	https://p.scdn.co/mp3-preview/fec8e0ad6ccbaa0d7423fa90ab1949996d609792?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2hCGEQr0oamQkQMVLZdBfO	Gauche	Body Count	https://p.scdn.co/mp3-preview/629ce6cc48309319a7edfa69ece0b8a3d4bb88bf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4wLaDplNYbmniMcyGJSxTP	The Mountain Goats	Get High and Listen to The Cure	https://p.scdn.co/mp3-preview/9a06a2347ec997f866609c9a69018e42b12207e6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6KNVS6p3M5e8TxY3hj4cdc	Little Scream	Disco Ball	https://p.scdn.co/mp3-preview/4be96cfbb9b26bc2da9fcaf1c3ca7798c321f607?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4bHIsdXLSWWONWKv15L5YT	Hiss Golden Messenger	Terms of Surrender	https://p.scdn.co/mp3-preview/6762c88fd92c86a379b2a9d40b94585eb26da6c8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53MhnPO44EuIN6zYcy70Vj	Hiss Golden Messenger	Katy (You Don’t Have to Be Good Yet)	https://p.scdn.co/mp3-preview/b097aee634ea65deb278d8a81fa2066cf8fce680?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6TX6ERqjxAFMaRGMmbdhXs	Hiss Golden Messenger	Bright Direction (You’re a Dark Star Now)	https://p.scdn.co/mp3-preview/10c7f7042a711dd71dc1cd8dd7ded135446ccfb2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6nGKs9h8oCugYgw4rosEQk	A Giant Dog	Intervention	https://p.scdn.co/mp3-preview/a72a9b778485198899e0211cdad06288974a7614?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6vBRzw5eZ32Kr36cvWcyWb	A Giant Dog	No Cars Go	https://p.scdn.co/mp3-preview/d6d583d865303a4c15ead9e9bc56a8c7ef651d87?cid=fa83a2fec7c440b7a2795d600d6b2c7e
62EjQaQUXZPKHaPRHkcz6a	A Giant Dog	My Body Is a Cage	https://p.scdn.co/mp3-preview/aeeb9a26cc29368b64aaf84473a84b58754b4b59?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2SpnNlof0jpgpN02sUWswZ	David Kilgour	Spotlight	https://p.scdn.co/mp3-preview/1fb52b3a1cb48b52f1618753b2ecbfce252d38a8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7gpBFWcDnhrFKh5yMEeFDs	David Kilgour	Swan loop	https://p.scdn.co/mp3-preview/2b8273005f4acf3e26e3a176b444f664206f94a9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1qqZXbUqYAiIt7RIYLkMVg	David Kilgour	Ngapara	https://p.scdn.co/mp3-preview/82380f8f114dac5783daf461617ff7ed3a02cb41?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7EvVuEoCFDMIEPl2GNnEeb	Bob Mould	I Don't Mind	https://p.scdn.co/mp3-preview/31b15a1e16ef5564967f4c0378b15dbbd631e39a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4TdRb7Kf4Ro8HqsPou51l9	Apex Manor	True Love Runs Away - Outtake	https://p.scdn.co/mp3-preview/b41da678e81da21d5a8444a1f546f3de67a6bf78?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3qCdId1vMBejX1VNDBp7fR	Apex Manor	Chosen One - Outtake	https://p.scdn.co/mp3-preview/c9700f3a3cc9b7655410842029caaa8b6a8c8b67?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0urBwO85UkPIyR6bIpwr6b	Ex Hex	It's Real	https://p.scdn.co/mp3-preview/2b2f791f44f2b021d8f0494a6dd8483442ed1387?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5qNAe1Afn0ulTpYDVnv08D	Hollie Cook	Dance in the Sunshine	https://p.scdn.co/mp3-preview/6272cd1d3cb634749aeef1c9d9093dab6ff7344c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7ezeEj1L8oHT5siGAuix7c	Mikal Cronin	Shelter	https://p.scdn.co/mp3-preview/cb31d5c8d9e160d7d6dfb546b973e3620395e0a3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0nFLtTJHoLP1IBbT68cfKg	David Kilgour	Looks like I’m running out	https://p.scdn.co/mp3-preview/33f0be6285818e6aeced4db6b2ddaabcc90baefa?cid=fa83a2fec7c440b7a2795d600d6b2c7e
66QF7RlHbAO8ixQkLdc55h	William Tyler	Go Your Own Way	https://p.scdn.co/mp3-preview/ee5204a83b844869a1770afea883b11b9fbed351?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3EkpymdxoW9B8vy7pHsJks	William Tyler	Sarabande	https://p.scdn.co/mp3-preview/c3193c22abd0a889d5e9ed3829b30f0f48c6c1ce?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2PVZ2ZkwPN2dxjK1LirgVH	Joyero	Alight	https://p.scdn.co/mp3-preview/f720d4fac5b7e2bb0b061ee7a1c4a5ec0506cb7d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7dvAAhyfKtAcByyMEP4odY	Joyero	Small Town Death	https://p.scdn.co/mp3-preview/04c45f5b7a6bccec980faa228fdc25c210ebfa90?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0OEMRC5JqHBjwACaCEGIg2	Joyero	Time	https://p.scdn.co/mp3-preview/dd1cd6b7102f73775b4526a0568384f59cc903f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0N9cMbNcBssnxC4WvkcBkR	Redd Kross	Fantástico Roberto	https://p.scdn.co/mp3-preview/c0a55e67334423601bc73b7357731a3f7be81634?cid=fa83a2fec7c440b7a2795d600d6b2c7e
144ukVU3smY73UDDELa1cQ	Redd Kross	The Party	https://p.scdn.co/mp3-preview/c022199cc63c7ca5b221407686068fd56040a28a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0LrhDhP3MbasX4svlWtVZr	Redd Kross	Ice Cream (Strange and Pleasing)	https://p.scdn.co/mp3-preview/07c3b6d46df89b16b101b4c96510f69e5867965c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3LUhlcN6a0unF8G6oou6RO	Little Scream	Still Life	https://p.scdn.co/mp3-preview/15aca691157f2296bfab2bff44f4352117ebf16d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5XNi1fqvAYfAFLLCmBoUfz	Hiss Golden Messenger	Happy Birthday, Baby	https://p.scdn.co/mp3-preview/8adc8c6e9c27a9bc512b5d4c699007d3295cc1f4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4vZDPuYpMHGH8eoJdKis81	Redd Kross	"When Do I Get to Sing ""My Way"""	https://p.scdn.co/mp3-preview/2da895a484c961fa5f0a2dbb0991af68b62aed50?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1qPcwIGdJ639GD8aRAlR9Q	David Kilgour	Coming in from nowhere now	https://p.scdn.co/mp3-preview/cdfdfd7272750d668d1014617210e5ace86d1a61?cid=fa83a2fec7c440b7a2795d600d6b2c7e
16vImdkszefDzsxnif0di7	Joyero	Steepest Stairs	https://p.scdn.co/mp3-preview/4facbf5867ba7c888b77e0fcecd70967757b2828?cid=fa83a2fec7c440b7a2795d600d6b2c7e
69r92BS4cJJJPPSApE2rZs	Mikal Cronin	Show Me	https://p.scdn.co/mp3-preview/c6510940f16a5ef38b1cb75ce60736f0c2ee80f8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
15ISrXvAEHxFUaE2tePXZm	David Kilgour	Smoke you right out of here	https://p.scdn.co/mp3-preview/2bf298da87b11d77170bd21fd984f371e19cc3d6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7bOlA7z6Bf01K9cukMEy4N	Little Scream	Dear Leader	https://p.scdn.co/mp3-preview/c870984be7df8998adb7ea0c8f674bf3595aca65?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6acC0VpbBk7zFpZal9nub4	Hiss Golden Messenger	Cat’s Eye Blue	https://p.scdn.co/mp3-preview/fcbbb4749c5ce1573d45e1015f6d682f21f97474?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4RpL2SNzYexeLXE7gTDfYL	Redd Kross	The Party Underground	https://p.scdn.co/mp3-preview/7c10e95a9366e60b075f0707e3cdd471558f3b40?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1ohJ320nOTaGBtHCYI7Phr	Gauche	Boom Hazard	https://p.scdn.co/mp3-preview/cd348ea8545366d5f7426d625ab74cb3a9dd8d95?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2UGZbzXrzfVjyaoCESvAdz	Gauche	Dirty Jacket	https://p.scdn.co/mp3-preview/6ddfcd7384a806836a536a77250a64aeb0dd6465?cid=fa83a2fec7c440b7a2795d600d6b2c7e
54IhC6xlW5bT4YtoPjSw5T	Gauche	Cycles	https://p.scdn.co/mp3-preview/624a620857291137d1aada48ab392e3ed4036596?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6MCB4TDUkS50OvzhBnuC1V	Imperial Teen	I Think That’s Everything	https://p.scdn.co/mp3-preview/58b0984783d1b551982e00d5d8cd645642fc9cda?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3WjwlFnk4PByl8NEgBoVNC	Imperial Teen	Parade	https://p.scdn.co/mp3-preview/5f9d6e99aa2aedc1f40904f0be664ba1dd1b02d5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0sHuR5un3R3QZHTiyuDPKe	Imperial Teen	Timeless	https://p.scdn.co/mp3-preview/fd0c55e3539f3ebaf9c0ee2fcdd56ab4f851a4fe?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4t7pG4LB0ya45bHn0UMZh2	The Love Language	Equinox - Bonus Track	https://p.scdn.co/mp3-preview/293e3f0cc73a9315b4a96513552c3005e8d8d298?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6q8X1ZLnX8BCbrFJboHBk6	The Love Language	Sparxxx	https://p.scdn.co/mp3-preview/12826c871e25c8de7e1c2f74b13fbb7ae013ccc8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0F0kidwgA6CZsh8BIKK0XB	The Love Language	Hello Mary Lou - Bonus Track	https://p.scdn.co/mp3-preview/3d863cbca7cb6f012ab2a4580c0d31b1bc23ae4b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
44IcQ7ypFB18U8gtJX5mby	Too Much	Dyslexia	https://p.scdn.co/mp3-preview/572a02e8e6518d75831d1f942aea4d7c4eb873cd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43nQeeFQhIacVjOfABjI3C	The Mountain Goats	Sentries in the Ambush	https://p.scdn.co/mp3-preview/10589e53c82d20de275975898cd0c1227bea82ee?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3COiIUJwQLYWgvpyojx3sp	The Mountain Goats	Divided Sky Lane	https://p.scdn.co/mp3-preview/bead11ee2b99acd85c39bac3c8d33617a9730023?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5WzyOdlvudMFbvtTsTF2l6	Redd Kross	What's a Boy to Do?	https://p.scdn.co/mp3-preview/3d3207a4baf80e337c3b2059a97f4169463378bf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2gSk0J7Nw2uQlIK5PdYKQs	Imperial Teen	Don’t Wanna Let You Go	https://p.scdn.co/mp3-preview/786a3cc7b07ecab3516c71e2d0097418e75d5e61?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7nJiWtLTc8HQCHAgsbdaKw	Joyero	Dogs	https://p.scdn.co/mp3-preview/ccc834fd65d5f79f37f4f60f35ea378b4f3ac017?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6Y5h6uYr6L5zmxEXIbeRBE	Titus Andronicus	The Lion Inside	https://p.scdn.co/mp3-preview/2995bea00c67f55a4c8a973d65d2825a76a9447c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6T15d4tzPmQU5mdIXAFJSU	Titus Andronicus	My Body and Me	https://p.scdn.co/mp3-preview/eca53b1387a0c01ef484eeef4919070313dcd6f0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2u5tUuHvbF6IbO7aJZfMgh	Titus Andronicus	Hey Ma	https://p.scdn.co/mp3-preview/7cfa9c09b0fab37c17299c76d26a0f447fe2a191?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6Edccn5z5RF4fb0nzFfpzH	Fruit Bats	A Lingering Love	https://p.scdn.co/mp3-preview/0c5e440add9bdb234d3c6fabba36949e1cdad1a0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4B5jxg6EPyZVjfZQJ9NptN	Fruit Bats	Cazadera	https://p.scdn.co/mp3-preview/0fa9ca2d3d9e553d29cbd7a0537c48a4366c3c58?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6wrpZjALw7g8NAWGY3CYfS	Fruit Bats	Drawn Away	https://p.scdn.co/mp3-preview/51c4058d11ed4b45e2ba71ac8c86166224ccaaed?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3iMJJnDilK1OLOOzsZ12nF	Gauche	Flash	https://p.scdn.co/mp3-preview/86db1a433134307c574222c9deeab637b1c53eca?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5IZghp2KlWIl1cZ8T8bTwv	Too Much	Patent Leather	https://p.scdn.co/mp3-preview/398a693493f4f956c46444937880ec84afc10a71?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7i8MdTMo8ZibQhvhqzWhIJ	Hiss Golden Messenger	I Need a Teacher	https://p.scdn.co/mp3-preview/c815a2397171e00473be18da2d623ac06ec0404f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3bRnIRZC3ZW7mPKXbmmLhK	Imperial Teen	Walkaway	https://p.scdn.co/mp3-preview/27459a09b05505682ac5dfbda0f64571ec971b46?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1lGASRI2JcaJ166eez49PS	Fruit Bats	Ocean	https://p.scdn.co/mp3-preview/1c337fa924252b1ac807d424b84fb86c5f251b81?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5UtyyI3WhHwjBIxWl4zUYz	SACRED PAWS	Almost It	https://p.scdn.co/mp3-preview/8e7a8c3aa186dcc4f74a757d08cfd838adce214f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5mFkvkxidJoL9yERi7scRm	SACRED PAWS	What’s So Wrong	https://p.scdn.co/mp3-preview/2ae0bf5448530bd8a1df29902c5e90d4c89d7350?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7iWUQ7KkC1u04MYCtFckbP	SACRED PAWS	Shame on Me	https://p.scdn.co/mp3-preview/b57899c047108807dc8e66e7cbbf6f751882dcd5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0syisLQOmx9zV2C7lal9f6	Apex Manor	Sara Now	https://p.scdn.co/mp3-preview/9ed2aa2914493bb562483693620e61f30c84e13e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5N43SyM0rRERxrrVguPGfT	Apex Manor	Heartbreak City	https://p.scdn.co/mp3-preview/4957b88fd4be8076ea041bef9316a44b3bb15b7a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1BoJp4BZ3IN5t7jTsJGK1T	Apex Manor	The Long Goodbye	https://p.scdn.co/mp3-preview/dd822efb9a246c9ebf339a6469c7d50877be1abf?cid=fa83a2fec7c440b7a2795d600d6b2c7e
591J5rCR3mCVhYwFmyGGgb	Superchunk	Like a Fool - 2019 Acoustic	https://p.scdn.co/mp3-preview/55f94e349eb518c8ffbf53d71b4d3473658ab0a5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5JN5vSn54uWft2VXF23p34	Superchunk	The First Part - 2019 Acoustic	https://p.scdn.co/mp3-preview/69f0ed3372eee7a3c65f34e1a7f63e2f93216a80?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2tq7AtCBODeZag8W4mAwh1	Superchunk	Water Wings - 2019 Acoustic	https://p.scdn.co/mp3-preview/1b7e3f557b98d1c4bf7ce6d7d8576e889effb5ba?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5Msp117SsGFbkS5qfIB2nT	Redd Kross	Beyond the Door	https://p.scdn.co/mp3-preview/e5c98a7f454a7aed3cf067cac6cc10b5b3e78f33?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7qVg47zXd6QxaHOdt5F6N9	Titus Andronicus	Just Like Ringing a Bell	https://p.scdn.co/mp3-preview/f557b7afd383b7d0aee115898a470ca682579499?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1auSMNbNzYMxJwWhrtW3pB	Titus Andronicus	Troubleman Unlimited	https://p.scdn.co/mp3-preview/cc4eb216db104e4de554eb9a18f42414041391b2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1nhR7KIUkseo34qydXcNAU	Gauche	Pay Day	https://p.scdn.co/mp3-preview/26bd6d7c6571dfa845f418d817671da8e8711477?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7z1fL1Y3nEoP1I6tLEk9cM	Apex Manor	Actual Size	https://p.scdn.co/mp3-preview/6b67613e3ede56e2a836da91a8f00b6b1f6d30b9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2GBP6cvwCoAPNUfxLE2cVZ	Imperial Teen	We Do What We Do Best	https://p.scdn.co/mp3-preview/e8b578c801690fcd3308aed15a8bbeca7d1f5d15?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7fJDGViuE9HfvP7qDqCxy7	Titus Andronicus	Tumult Around the World	https://p.scdn.co/mp3-preview/92d51b4eeafb3d9d82d35de7a69df0e583fcc69e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1n0sSIiplHTHGY8GmhIaTu	Fruit Bats	Gold Past Life	https://p.scdn.co/mp3-preview/0c67b4bd18de7d2fbf975f1b80d9f55e37f9fe44?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2gmLRh2dMLWE5jzyns5RqW	Apex Manor	Where My Mind Goes	https://p.scdn.co/mp3-preview/78022bae4aa31b69f85322fd017647506cf855e2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7xYstHmzZR3Ny85nuANSbS	The Mountain Goats	Doc Gooden	https://p.scdn.co/mp3-preview/4c62b63100f2667114b773f132f7ca2222d3506a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6Ae9S3WEGgMeFJ15ms0ygE	The Mountain Goats	Clemency for the Wizard King	https://p.scdn.co/mp3-preview/ba48707052428799b37d6391cf9318824a8fdaab?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5xGfQQdwIFICOiqliQtSnx	The Mountain Goats	Passaic 1975	https://p.scdn.co/mp3-preview/c98fa03e302733a9818951647f6914bd5ab2587e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2lLWLstbmhdgAs0SAnxplf	Reigning Sound	Shaw	https://p.scdn.co/mp3-preview/683d14978c76bcccbacd7678dae401c29e4a9fdc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5AeENSwtcWEiQZ14FrjL3p	Reigning Sound	Everything I Do Is Wrong	https://p.scdn.co/mp3-preview/d207d4fac0c6a987fb70bc9553bddae2a09edf99?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7vgbgLHyMQ7yeYYmH0ddtX	Reigning Sound	Find Me Now	https://p.scdn.co/mp3-preview/eda87951ad5c3d876b56745158eebd1e3fdc7ad0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2UWwE257O9MB1fuqep8Pqf	Reigning Sound	So Goes Love	https://p.scdn.co/mp3-preview/481d5152fd65607a5540a6a94a2dfeaac218b6a0?cid=fa83a2fec7c440b7a2795d600d6b2c7e
433jh6frWxts75xE0BCijA	Reigning Sound	Break It	https://p.scdn.co/mp3-preview/10d90f29970609795258a00be9aa76f7f106f97b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3giyXIOXPRUu5SUbB9q7rB	Reigning Sound	If You Can't Give Me Everything	https://p.scdn.co/mp3-preview/c14c05b20db4ecb11f910e947af28595f4faad81?cid=fa83a2fec7c440b7a2795d600d6b2c7e
